chr22	16966348	17008222	XR_951191.3	0	-	17008222	17008222	0	7	16,78,86,251,208,304,282,	0,1055,1949,3594,21611,25524,41592,
chr22	17036569	17060070	NR_152826.1	0	+	17060070	17060070	0	4	775,128,103,2554,	0,8303,10754,20947,
chr22	17036569	17060070	NR_152825.1	0	+	17060070	17060070	0	4	775,128,103,2936,	0,8303,10754,20565,
chr22	17036569	17060070	NR_015352.2	0	+	17060070	17060070	0	4	775,128,103,2998,	0,8303,10754,20503,
chr22	17084999	17115693	NM_001289905.2	0	+	17085091	17109820	0	12	230,25,147,113,127,48,164,84,85,12,42,7387,	0,12062,12797,13775,15355,16996,17139,18494,19726,20591,22727,23307,
chr22	17084999	17115693	NM_014339.7	0	+	17085091	17109820	0	13	230,25,147,113,127,48,164,84,85,12,102,42,7387,	0,12062,12797,13775,15355,16996,17139,18494,19726,20591,20853,22727,23307,
chr22	17116296	17121245	XM_011546124.3	0	-	17119390	17121127	0	2	411,2047,	0,2902,
chr22	17116296	17121360	NM_031890.4	0	-	17119390	17121127	0	1	5064,	0,
chr22	17116296	17121360	NM_001163079.2	0	-	17119390	17120062	0	2	3847,109,	0,4955,
chr22	17121594	17132104	NR_103793.1	0	+	17132104	17132104	0	4	445,117,123,490,	0,3060,8767,10020,
chr22	17137519	17142169	XM_047441340.1	0	-	17138020	17141396	0	4	838,189,175,777,	0,1030,3539,3873,
chr22	17137519	17148537	XM_005261236.5	0	-	17138020	17145077	0	6	838,189,175,34,146,90,	0,1030,3539,5578,7504,10928,
chr22	17137519	17158992	XM_011546127.2	0	-	17138020	17148524	0	8	838,189,175,34,94,113,204,536,	0,1030,3539,5578,7504,10928,12022,20937,
chr22	17137519	17159277	NM_033070.3	0	-	17138020	17159251	0	8	838,189,175,34,94,113,204,152,	0,1030,3539,5578,7504,10928,12022,21606,
chr22	17137519	17159277	XM_011546126.4	0	-	17138020	17159251	0	7	838,189,175,34,94,113,152,	0,1030,3539,5578,7504,10928,21606,
chr22	17137519	17165287	NM_017829.6	0	-	17138020	17165244	0	8	838,189,175,34,94,113,204,79,	0,1030,3539,5578,7504,10928,12022,27689,
chr22	17141728	17159277	XM_047441339.1	0	-	17142068	17159251	0	6	480,34,94,113,204,152,	0,1369,3295,6719,7813,17397,
chr22	17159388	17165445	NR_024482.1	0	+	17165445	17165445	0	2	163,177,	0,5880,
chr22	17159388	17165445	NR_024483.1	0	+	17165445	17165445	0	2	449,177,	0,5880,
chr22	17178789	17199655	NM_177405.3	0	-	17181482	17199578	0	7	2787,203,158,109,91,128,107,	0,3030,3814,9549,11152,12893,20759,
chr22	17178789	17207290	XM_047441407.1	0	-	17181482	17203622	0	9	2787,203,158,109,91,128,211,36,220,	0,3030,3814,9549,11152,12893,24773,25064,28281,
chr22	17178789	17219435	NM_001282225.2	0	-	17181482	17209677	0	10	2787,203,158,109,91,128,211,220,368,80,	0,3030,3814,9549,11152,12893,24773,28281,30566,40566,
chr22	17178789	17219435	NM_001282226.2	0	-	17181482	17209677	0	10	2787,203,158,109,91,128,211,220,335,80,	0,3030,3814,9549,11152,12893,24773,28281,30566,40566,
chr22	17178789	17219435	NM_001282228.2	0	-	17181482	17209551	0	10	2787,203,158,109,91,128,211,220,243,80,	0,3030,3814,9549,11152,12893,24773,28281,30566,40566,
chr22	17178789	17219435	NM_001282229.2	0	-	17181482	17207252	0	9	2787,203,158,109,91,128,211,220,80,	0,3030,3814,9549,11152,12893,24773,28281,40566,
chr22	17178789	17221848	XM_011546133.3	0	-	17181482	17209677	0	10	2787,203,158,109,91,128,211,220,368,122,	0,3030,3814,9549,11152,12893,24773,28281,30566,42937,
chr22	17178789	17221848	NM_001282227.2	0	-	17181482	17209551	0	10	2787,203,158,109,91,128,211,220,243,122,	0,3030,3814,9549,11152,12893,24773,28281,30566,42937,
chr22	17191678	17219435	XM_047441406.1	0	-	17191678	17209677	0	5	132,211,220,368,80,	0,11884,15392,17677,27677,
chr22	17198060	17198789	XR_001755419.2	0	-	17198789	17198789	0	2	355,191,	0,538,
chr22	17256858	17266733	NR_038398.2	0	-	17266733	17266733	0	3	1448,256,211,	0,3931,9664,
chr22	17359948	17558151	NM_001290046.2	0	+	17499493	17552840	0	19	75,95,184,140,105,50,170,84,154,130,38,92,127,389,129,847,1414,112,5317,	0,117639,137454,139461,140682,143133,144898,151864,164169,177154,178571,178691,179044,180463,181890,182208,188202,192082,192886,
chr22	17369459	17539193	XM_047441345.1	0	+	17369783	17539145	0	12	450,95,184,140,105,50,170,154,130,38,92,201,	0,108128,127943,129950,131171,133622,135387,154658,167643,169060,169180,169533,
chr22	17369459	17558151	XM_047441341.1	0	+	17369783	17552840	0	18	450,95,184,140,105,50,170,154,130,38,92,127,305,129,847,1417,112,5317,	0,108128,127943,129950,131171,133622,135387,154658,167643,169060,169180,169533,170952,172379,172697,178688,182571,183375,
chr22	17369459	17558151	XM_047441342.1	0	+	17369783	17552840	0	18	450,95,184,140,105,50,170,154,130,38,92,127,389,129,682,1417,112,5317,	0,108128,127943,129950,131171,133622,135387,154658,167643,169060,169180,169533,170952,172379,172697,178688,182571,183375,
chr22	17369459	17558151	XM_011546128.3	0	+	17369783	17552840	0	18	450,95,184,140,105,50,170,154,130,38,92,127,389,129,847,1417,112,5317,	0,108128,127943,129950,131171,133622,135387,154658,167643,169060,169180,169533,170952,172379,172697,178688,182571,183375,
chr22	17369459	17558151	XM_047441343.1	0	+	17369783	17552840	0	19	450,95,184,140,105,50,170,84,154,130,38,92,127,305,129,682,1417,112,5317,	0,108128,127943,129950,131171,133622,135387,142353,154658,167643,169060,169180,169533,170952,172379,172697,178688,182571,183375,
chr22	17369459	17558151	XM_011546129.3	0	+	17369783	17552840	0	19	450,95,184,140,105,50,170,84,154,130,38,92,127,305,129,847,1417,112,5317,	0,108128,127943,129950,131171,133622,135387,142353,154658,167643,169060,169180,169533,170952,172379,172697,178688,182571,183375,
chr22	17369459	17558151	XM_011546132.3	0	+	17369783	17552840	0	19	450,95,184,140,105,50,170,84,154,130,38,92,127,389,129,682,1417,112,5317,	0,108128,127943,129950,131171,133622,135387,142353,154658,167643,169060,169180,169533,170952,172379,172697,178688,182571,183375,
chr22	17369459	17558151	XM_017028785.2	0	+	17369783	17552840	0	19	450,95,184,140,105,50,170,84,154,130,38,92,127,389,129,847,1414,112,5317,	0,108128,127943,129950,131171,133622,135387,142353,154658,167643,169060,169180,169533,170952,172379,172697,178691,182571,183375,
chr22	17369459	17558151	NM_001290047.2	0	+	17369783	17552840	0	19	450,95,184,140,105,50,170,84,154,130,38,92,127,389,129,847,1417,112,5317,	0,108128,127943,129950,131171,133622,135387,142353,154658,167643,169060,169180,169533,170952,172379,172697,178688,182571,183375,
chr22	17468612	17558151	XM_024452234.2	0	+	17474677	17552840	0	19	6077,95,184,140,105,50,170,84,154,130,38,92,127,389,129,847,1417,112,5317,	0,8975,28790,30797,32018,34469,36234,43200,55505,68490,69907,70027,70380,71799,73226,73544,79535,83418,84222,
chr22	17468613	17558151	XM_047441344.1	0	+	17474677	17552840	0	18	6076,95,184,140,105,50,170,154,130,38,92,127,389,129,682,1417,112,5317,	0,8974,28789,30796,32017,34468,36233,55504,68489,69906,70026,70379,71798,73225,73543,79534,83417,84221,
chr22	17539158	17558151	XM_006724079.4	0	+	17540422	17552840	0	7	357,389,129,847,1417,112,5317,	0,1253,2680,2998,8989,12872,13676,
chr22	17563497	17590995	NM_001303484.2	0	+	17579944	17590236	0	10	216,220,123,56,91,119,166,155,76,901,	0,16247,17539,17860,19065,19918,23638,24427,26092,26597,
chr22	17563497	17590995	NM_031481.3	0	+	17579944	17590236	0	11	216,63,220,123,56,91,119,166,155,76,901,	0,6426,16247,17539,17860,19065,19918,23638,24427,26092,26597,
chr22	17563696	17570078	XR_001755420.2	0	-	17570078	17570078	0	3	417,235,101,	0,572,6281,
chr22	17580154	17589192	NR_171783.1	0	-	17589192	17589192	0	4	177,215,122,1326,	0,1179,5110,7712,
chr22	17592135	17628749	NM_001696.4	0	-	17592673	17628635	0	9	601,88,95,69,90,67,110,66,147,	0,2393,6058,7891,8956,20676,21075,27325,36467,
chr22	17592135	17628822	NM_001039367.1	0	-	17592673	17628635	0	8	601,88,95,69,67,110,66,220,	0,2393,6058,7891,20676,21075,27325,36467,
chr22	17592135	17628822	NM_001039366.1	0	-	17592673	17628635	0	8	601,88,95,69,90,67,110,220,	0,2393,6058,7891,8956,20676,21075,36467,
chr22	17628876	17693329	XM_047441292.1	0	+	17655711	17692470	0	6	30,599,171,108,157,974,	0,9225,26785,54337,60109,63479,
chr22	17628876	17696210	XM_047441294.1	0	+	17655711	17696148	0	5	30,599,171,108,70,	0,9225,26785,54337,67264,
chr22	17628876	17702428	XM_047441293.1	0	+	17655711	17702288	0	6	30,599,171,108,157,186,	0,9225,26785,54337,60109,73366,
chr22	17628876	17703768	XM_047441290.1	0	+	17655711	17702392	0	7	129,599,171,108,157,70,1526,	0,9225,26785,54337,60109,67264,73366,
chr22	17628876	17730855	XM_047441291.1	0	+	17655711	17726806	0	6	30,599,171,108,157,4179,	0,9225,26785,54337,60109,97800,
chr22	17628876	17730855	XM_047441287.1	0	+	17655711	17727534	0	7	30,599,171,108,157,70,4179,	0,9225,26785,54337,60109,67264,97800,
chr22	17628876	17730855	XM_017028725.2	0	+	17638693	17727534	0	6	30,785,108,157,70,4179,	0,9225,54337,60109,67264,97800,
chr22	17628876	17730855	XM_011546119.2	0	+	17638693	17727534	0	7	30,785,108,157,70,144,4179,	0,9225,54337,60109,67264,73366,97800,
chr22	17628876	17730855	XM_011546120.2	0	+	17638693	17727534	0	7	58,785,108,157,70,144,4179,	0,9225,54337,60109,67264,73366,97800,
chr22	17628876	17730855	XM_047441286.1	0	+	17638693	17727534	0	7	129,785,108,157,70,144,4179,	0,9225,54337,60109,67264,73366,97800,
chr22	17638583	17703784	NM_001363824.1	0	+	17655711	17702392	0	6	303,171,108,157,70,1542,	0,17078,44630,50402,57557,63659,
chr22	17638583	17730855	NM_001270727.1	0	+	17638693	17727534	0	5	303,108,157,70,4179,	0,44630,50402,57557,88093,
chr22	17638583	17730855	NM_001270726.1	0	+	17638693	17727534	0	6	303,108,157,70,144,4179,	0,44630,50402,57557,63659,88093,
chr22	17638756	17730855	NM_001270730.2	0	+	17702272	17727534	0	5	130,108,70,144,4179,	0,44457,57384,63486,87920,
chr22	17638756	17730855	NM_001270728.2	0	+	17655711	17726690	0	4	130,171,144,4179,	0,16905,63486,87920,
chr22	17638756	17730855	NM_001270735.2	0	+	17655711	17726690	0	4	130,171,108,4179,	0,16905,44457,87920,
chr22	17638756	17730855	NM_001270732.2	0	+	17655711	17726690	0	5	130,171,108,144,4179,	0,16905,44457,63486,87920,
chr22	17638756	17730855	NM_001270729.2	0	+	17702272	17727534	0	6	130,171,108,70,144,4179,	0,16905,44457,57384,63486,87920,
chr22	17638756	17730855	NM_001270734.2	0	+	17655711	17726806	0	5	130,171,108,157,4179,	0,16905,44457,50229,87920,
chr22	17638756	17730855	NM_001270731.2	0	+	17702272	17727534	0	6	130,171,108,157,144,4179,	0,16905,44457,50229,63486,87920,
chr22	17638756	17730855	NM_015367.4	0	+	17655711	17727534	0	7	130,171,108,157,70,144,4179,	0,16905,44457,50229,57384,63486,87920,
chr22	17655661	17730855	XM_047441289.1	0	+	17702272	17727534	0	5	171,115,108,144,4179,	0,7237,27552,46581,71015,
chr22	17655661	17730855	XM_047441288.1	0	+	17689053	17727534	0	7	171,115,108,157,70,144,4179,	0,7237,27552,33324,40479,46581,71015,
chr22	17655661	17730855	NR_073069.1	0	+	17730855	17730855	0	5	171,108,98,157,4179,	0,27552,28947,33324,71015,
chr22	17655661	17730855	NR_073068.1	0	+	17730855	17730855	0	5	171,115,108,157,4179,	0,7237,27552,33324,71015,
chr22	17706780	17730855	NM_001270733.2	0	+	17726916	17727534	0	2	45,4179,	0,19896,
chr22	17734137	17773983	NM_197966.3	0	-	17735579	17773689	0	6	1454,213,140,211,70,374,	0,3879,5211,9665,15967,39472,
chr22	17734137	17774469	NM_001196.4	0	-	17735579	17750116	0	6	1454,213,140,211,70,89,	0,3879,5211,9665,15967,40243,
chr22	17734139	17774042	NM_001244572.1	0	-	17735579	17739423	0	4	1452,213,140,433,	0,3877,5209,39470,
chr22	17734139	17774495	NM_001244569.1	0	-	17735579	17739423	0	5	1452,213,140,70,115,	0,3877,5209,15965,40241,
chr22	17734139	17774495	NM_197967.2	0	-	17735579	17739423	0	5	1452,213,140,211,115,	0,3877,5209,9663,40241,
chr22	17734139	17774495	NM_001244570.1	0	-	17735579	17739423	0	4	1452,213,140,115,	0,3877,5209,40241,
chr22	17734139	17774665	NM_001244567.1	0	-	17735579	17750116	0	6	1452,213,140,211,70,26,	0,3877,5209,9663,15965,40500,
chr22	17764179	17764259	NR_036168.1	0	-	17764259	17764259	0	1	80,	0,
chr22	17777289	17779481	NR_103718.1	0	+	17779481	17779481	0	1	2192,	0,
chr22	17787648	18024561	NM_015241.3	0	-	17790731	17906812	0	32	3268,74,100,94,111,95,1819,83,141,114,138,254,196,88,89,187,174,63,113,197,148,97,127,116,258,101,156,102,117,208,338,281,	0,3349,3553,21195,23054,29041,29662,33778,34381,35298,39995,44205,54173,77250,78275,84188,98229,99521,99674,101385,103836,106159,107635,108597,109075,111799,113193,114229,114982,116983,118900,236632,
chr22	17834334	17906886	NM_001122731.2	0	-	17834449	17906812	0	20	215,196,88,89,187,174,63,113,197,148,97,127,116,258,101,156,102,117,208,338,	0,7487,30564,31589,37502,51543,52835,52988,54699,57150,59473,60949,61911,62389,65113,66507,67543,68296,70297,72214,
chr22	17860154	17906886	NM_001136004.3	0	-	17864653	17906812	0	22	4832,89,187,108,108,57,99,174,63,113,197,148,97,127,116,258,101,156,102,117,208,338,	0,5769,11682,12592,15292,19191,21050,25723,27015,27168,28879,31330,33653,35129,36091,36569,39293,40687,41723,42476,44477,46394,
chr22	17866750	17867317	XR_007067998.1	0	+	17867317	17867317	0	3	87,77,80,	0,238,487,
chr22	17980867	17980961	NR_030378.1	0	-	17980961	17980961	0	1	94,	0,
chr22	18029384	18037968	NR_024417.1	0	+	18037968	18037968	0	2	170,2209,	0,6375,
chr22	18055958	18077896	XR_001755424.2	0	+	18077896	18077896	0	6	159,56,56,116,82,239,	0,14199,14808,14948,16548,21699,
chr22	18055958	18077896	XR_001755423.2	0	+	18077896	18077896	0	7	159,56,118,56,116,82,239,	0,14199,14425,14808,14948,16548,21699,
chr22	18057027	18077896	XR_001755422.2	0	+	18077896	18077896	0	7	93,56,118,56,116,82,239,	0,13130,13356,13739,13879,15479,20630,
chr22	18057027	18077896	XR_951226.3	0	+	18077896	18077896	0	8	93,221,56,118,56,116,82,239,	0,3678,13130,13356,13739,13879,15479,20630,
chr22	18077989	18105396	NM_001199319.2	0	+	18078376	18088075	0	5	58,311,141,296,17425,	0,306,1884,5447,9982,
chr22	18077989	18105396	NM_017929.6	0	+	18078376	18088075	0	6	58,311,141,296,147,17425,	0,306,1884,5447,7122,9982,
chr22	18077989	18105396	NM_001127649.3	0	+	18078376	18088075	0	5	617,141,296,147,17425,	0,1884,5447,7122,9982,
chr22	18110808	18131732	NM_001193414.2	0	+	18121673	18131136	0	5	31,223,149,681,890,	0,10670,13347,15545,20034,
chr22	18110808	18131732	NM_018943.3	0	+	18110865	18131136	0	5	60,223,149,681,890,	0,10670,13347,15545,20034,
chr22	18143602	18149214	XR_007067999.1	0	-	18149214	18149214	0	2	2338,115,	0,5497,
chr22	18150169	18177397	NM_017414.4	0	+	18157663	18176817	0	11	53,263,97,146,80,147,96,168,132,50,626,	0,7388,10002,11620,17085,17720,19674,20583,22980,23623,26602,
chr22	18157772	18177397	XM_006724074.4	0	+	18160236	18176817	0	10	87,97,146,80,147,96,168,132,50,626,	0,2399,4017,9482,10117,12071,12980,15377,16020,18999,
chr22	18178025	18205909	NR_136570.2	0	-	18205909	18205909	0	12	440,155,41,73,1807,34,62,66,87,25,59,135,	0,5084,5701,5968,6574,10597,11096,13157,18131,21164,21657,27749,
chr22	18209154	18211924	XR_001755425.1	0	+	18211924	18211924	0	2	86,280,	0,2490,
chr22	18233148	18235228	XR_951228.1	0	+	18235228	18235228	0	3	596,59,59,	0,1447,2021,
chr22	18349975	18361189	XR_951230.2	0	+	18361189	18361189	0	2	539,626,	0,10588,
chr22	18361817	18386556	NR_165634.1	0	-	18386556	18386556	0	12	440,155,41,73,2323,34,62,66,87,25,59,171,	0,5083,5700,5967,6573,11105,11604,13666,18638,21669,22162,24568,
chr22	18361817	18386556	NR_136569.2	0	-	18386556	18386556	0	9	440,957,34,62,66,87,25,59,171,	0,5083,11105,11604,13666,18638,21669,22162,24568,
chr22	18412707	18415486	XR_001755427.1	0	-	18415486	18415486	0	2	280,86,	0,2693,
chr22	18421383	18500594	NR_165629.1	0	+	18500594	18500594	0	12	120,59,25,87,66,62,34,2041,73,41,155,439,	0,3593,4120,7091,65755,67821,68348,70602,73176,73475,73978,78772,
chr22	18422243	18500594	NR_136560.2	0	+	18500594	18500594	0	12	104,59,25,87,66,62,34,2041,73,41,155,439,	0,2733,3260,6231,64895,66961,67488,69742,72316,72615,73118,77912,
chr22	18501223	18512424	NR_186690.1	0	-	18512424	18512424	0	2	626,539,	0,10662,
chr22	18516337	18518165	XM_047441480.1	0	-	18516500	18517897	0	6	310,114,113,98,210,103,	0,614,809,1024,1384,1725,
chr22	18516337	18518166	XM_024452264.2	0	-	18516500	18517897	0	5	310,308,128,210,104,	0,614,1024,1384,1725,
chr22	18516343	18518161	NM_001355479.1	0	-	18516500	18517897	0	6	304,114,113,128,210,99,	0,608,803,1018,1378,1719,
chr22	18527801	18530573	XM_011546160.4	0	+	18527980	18530459	0	10	475,124,51,75,57,60,65,73,41,319,	0,757,1015,1217,1639,1804,1990,2134,2354,2453,
chr22	18527801	18530573	NM_001242313.1	0	+	18527980	18530459	0	9	475,124,51,75,57,119,73,41,319,	0,757,1015,1217,1639,1804,2134,2354,2453,
chr22	18527801	18530182	XR_951236.3	0	+	18530182	18530182	0	8	475,124,51,75,57,60,73,27,	0,757,1015,1217,1639,1804,2134,2354,
chr22	18533863	18548828	NR_003563.1	0	-	18548828	18548828	0	15	190,84,90,763,126,105,110,71,73,71,130,128,108,152,159,	0,1381,1995,2786,4569,4776,5364,6538,6709,9803,10788,13382,14147,14454,14806,
chr22	18551246	18570651	XR_007068000.1	0	+	18570651	18570651	0	3	71,84,87,	0,3043,19318,
chr22	18551246	18572663	XR_007068001.1	0	+	18572663	18572663	0	3	71,84,211,	0,3043,21206,
chr22	18605354	18605497	XR_007068178.1	0	+	18605497	18605497	0	1	143,	0,
chr22	18605582	18605665	XR_007068172.1	0	+	18605665	18605665	0	1	83,	0,
chr22	18605814	18611919	NM_015672.2	0	-	18606514	18611434	0	1	6105,	0,
chr22	18633983	18634682	NM_001396026.1	0	+	18633983	18634682	0	1	699,	0,
chr22	18633983	18635687	XM_047441115.1	0	+	18633983	18634682	0	2	729,596,	0,1108,
chr22	18633983	18635687	XR_007067956.1	0	+	18635687	18635687	0	2	778,596,	0,1108,
chr22	18733934	18757905	NR_136561.2	0	+	18757905	18757905	0	9	120,59,25,87,66,62,34,957,439,	0,2097,2624,5595,10575,12639,13166,17934,23532,
chr22	18733934	18757905	NR_165635.1	0	+	18757905	18757905	0	12	120,59,25,87,66,62,34,2013,73,41,155,439,	0,2097,2624,5595,10575,12639,13166,15417,17934,18233,18736,23532,
chr22	18758534	18769847	XR_937989.2	0	-	18769847	18769847	0	2	626,641,	0,10672,
chr22	18773688	18791961	NR_003267.1	0	-	18791961	18791961	0	13	280,114,113,127,188,137,150,158,193,81,135,171,189,	0,584,779,994,1353,5041,5701,7900,8450,13842,14056,17370,18084,
chr22	18846285	18861064	NR_170942.1	0	+	18861064	18861064	0	7	2041,207,376,106,129,915,2683,	0,5351,5933,7364,9504,10289,12096,
chr22	18846547	18848429	NR_136575.1	0	+	18848429	18848429	0	1	1882,	0,
chr22	18850117	18861064	NR_135922.1	0	+	18861064	18861064	0	6	1726,376,106,129,915,2683,	0,2101,3532,5672,6457,8264,
chr22	18865041	18892971	NR_165501.3	0	-	18892971	18892971	0	13	440,155,41,73,1966,53,34,62,66,87,25,59,109,	0,5088,5705,5972,6578,8571,10837,11336,13397,18371,21404,21897,27821,
chr22	18865041	18894431	NR_136571.2	0	-	18894431	18894431	0	12	440,155,41,73,2046,34,62,66,87,25,59,103,	0,5088,5705,5972,6578,10837,11336,13397,18371,21404,21897,29287,
chr22	18865041	18896764	NR_165500.3	0	-	18896764	18896764	0	13	440,155,41,73,1966,53,34,62,66,87,25,59,136,	0,5088,5705,5972,6578,8571,10837,11336,13397,18371,21404,21897,31587,
chr22	18906222	18910271	XM_047441509.1	0	+	18906374	18910270	0	4	262,161,119,100,	0,342,3757,3949,
chr22	18906319	18912088	NM_005675.6	0	+	18906374	18911689	0	5	165,161,101,141,549,	0,245,3852,4568,5220,
chr22	18906638	18912088	XM_047441510.1	0	+	18910034	18911689	0	5	87,119,101,141,549,	0,3341,3533,4249,4901,
chr22	18912780	18936293	NM_016335.6	0	-	18913174	18936287	0	14	582,89,99,176,147,93,82,80,117,65,150,35,209,279,	0,657,4109,5535,6670,6925,8561,9544,10036,10334,12270,12907,18209,23234,
chr22	18912780	18936293	NM_001368250.2	0	-	18913174	18931147	0	14	582,89,99,176,147,93,82,80,117,65,150,35,209,124,	0,657,4109,5535,6670,6925,8561,9544,10036,10334,12270,12907,18209,23389,
chr22	18912780	18936553	NM_001195226.2	0	-	18913174	18931147	0	14	582,89,99,176,147,93,82,80,117,65,150,35,209,164,	0,657,4109,5535,6670,6925,8561,9544,10036,10334,12270,12907,18209,23609,
chr22	18937374	18939486	NR_173080.1	0	+	18939486	18939486	0	2	100,813,	0,1299,
chr22	18939468	18947693	NR_173081.1	0	+	18947693	18947693	0	2	281,903,	0,7322,
chr22	18970467	18994629	NR_045121.2	0	+	18994629	18994629	0	3	191,205,2813,	0,20252,21349,
chr22	18970467	18994629	NR_002733.3	0	+	18994629	18994629	0	4	191,144,205,2813,	0,17289,20252,21349,
chr22	18970467	19020297	NR_024159.2	0	+	19020297	19020297	0	5	191,205,201,154,3001,	0,20252,21349,43885,46829,
chr22	18970467	19023555	NR_026651.2	0	+	19023555	19023555	0	5	191,205,201,154,1194,	0,20252,21349,43885,51894,
chr22	18970467	19031242	NR_110533.2	0	+	19031242	19031242	0	6	191,144,205,201,154,461,	0,17289,20252,21349,43885,60314,
chr22	19029523	19030221	NM_001396027.1	0	+	19029523	19030221	0	3	241,35,420,	0,242,278,
chr22	19029523	19030221	NR_173148.1	0	+	19030221	19030221	0	1	698,	0,
